22025-04-26 10:19:09.690 17247-18017 WhisperRepository       com.example.editecho                 D  Received response from Whisper API
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: __cf_bm=3Y50rK0dy2XvNe0HSsUvL306ka9ebRPdYrsTcE9qN0k-1745619550-1.0.1.1-7uP2VzXIOpIFw1XrDBNzEFLBG6fg4u7UeHJ1NnmFec2.z2E1Iry6jBC40zrsOWAq2eeTCLRYNJqU3_VJGmLHHwKw.a017KwTPngh7aytf5Q; path=/; expires=Fri, 25-Apr-25 22:49:10 GMT; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-content-type-options: nosniff
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: _cfuvid=CVTODvOmrO71P3_JzbHayM7oQz2L2hJe33UdFIAjJ3I-1745619550588-0.0.1.1-604800000; path=/; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  server: cloudflare
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-ray: 9361386bda51d9a7-AKL
2025-04-26 10:19:10.611 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  alt-svc: h3=":443"; ma=86400
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "id": "thread_thLJgXx7aX7uyEEt9zfO5wn8",
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "object": "thread",
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "created_at": 1745619550,
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "metadata": {},
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tool_resources": {}
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  }
2025-04-26 10:19:10.613 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- END HTTP (137-byte body)
2025-04-26 10:19:10.640 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> POST https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/messages
2025-04-26 10:19:10.640 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  Content-Type: application/json; charset=UTF-8
2025-04-26 10:19:10.640 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  Content-Length: 116
2025-04-26 10:19:10.640 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {"role":"user","content":"Tone: Quick Message\n\nJust testing out a quick message to make sure it's working again."}
2025-04-26 10:19:10.640 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> END POST (116-byte body)
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- 200 https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/messages (481ms)
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  date: Fri, 25 Apr 2025 22:19:11 GMT
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  content-type: application/json
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-version: 2020-10-01
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-organization: user-qk9ooygznq07jkuf9nv0ixp9
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-request-id: req_98cc992693c4f238b50565b0d6b98570
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-processing-ms: 240
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  strict-transport-security: max-age=31536000; includeSubDomains; preload
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-cache-status: DYNAMIC
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: __cf_bm=q9TnN6owRF0t9S5iGgd62LYPfN7dRtiWXXWsO0FsvrQ-1745619551-1.0.1.1-Xr4l.6_wG0a5weo180ZQkgcuxlDg.f4S8VCX.k1iO2_IkrZylsn6P.Q_8OLFPtI8i.62T4etrFwi.y6sMT7bjG5VhNhRX4SUJF.qlM8pX.A; path=/; expires=Fri, 25-Apr-25 22:49:11 GMT; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-content-type-options: nosniff
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: _cfuvid=Cq6kH_BtNtVuwMrCLe.YZ8IVkvKNwhx6VLZYxdvZE88-1745619551108-0.0.1.1-604800000; path=/; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  server: cloudflare
2025-04-26 10:19:11.122 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-ray: 9361386fa9fdd9a7-AKL
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  alt-svc: h3=":443"; ma=86400
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "id": "msg_4rwOj7DfU1X6pmsY930QKe6y",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "object": "thread.message",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "created_at": 1745619550,
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "assistant_id": null,
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "thread_id": "thread_thLJgXx7aX7uyEEt9zfO5wn8",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "run_id": null,
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "role": "user",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "content": [
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      {
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "type": "text",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "text": {
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          "value": "Tone: Quick Message\n\nJust testing out a quick message to make sure it's working again.",
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          "annotations": []
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        }
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      }
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    ],
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "attachments": [],
2025-04-26 10:19:11.123 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "metadata": {}
2025-04-26 10:19:11.124 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  }
2025-04-26 10:19:11.124 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- END HTTP (462-byte body)
2025-04-26 10:19:11.160 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> POST https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/runs
2025-04-26 10:19:11.160 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  Content-Type: application/json; charset=UTF-8
2025-04-26 10:19:11.160 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  Content-Length: 48
2025-04-26 10:19:11.160 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {"assistant_id":"asst_Csg7UseRhcHiKTRN0wx8Q4t4"}
2025-04-26 10:19:11.160 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> END POST (48-byte body)
2025-04-26 10:19:17.456 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- 200 https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/runs (6296ms)
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  date: Fri, 25 Apr 2025 22:19:17 GMT
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  content-type: application/json
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-version: 2020-10-01
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-organization: user-qk9ooygznq07jkuf9nv0ixp9
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-request-id: req_2da57719fac584209d53a8be0a28576c
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-processing-ms: 5972
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  strict-transport-security: max-age=31536000; includeSubDomains; preload
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-cache-status: DYNAMIC
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: __cf_bm=dHXvHd.iLqURHeZQ.XlPWNOc2rvVbVoyloD2Fb2qMJc-1745619557-1.0.1.1-Et__qC2JbkfyS35EoFi.A.4hHlxoDeBUf3Qaa_a2F912KrLMNfk2s9HECfs5dpMO.FzYYxWGa8anuXkYbxNwVw0b2uVJGnb3LPYJL0T.ZeE; path=/; expires=Fri, 25-Apr-25 22:49:17 GMT; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-content-type-options: nosniff
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: _cfuvid=nyn7IVcX0MZyS2WKYd_R_w3rGo7ywvACgtkGfT34Z8Q-1745619557374-0.0.1.1-604800000; path=/; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  server: cloudflare
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-ray: 93613872eff1d9a7-AKL
2025-04-26 10:19:17.457 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  alt-svc: h3=":443"; ma=86400
2025-04-26 10:19:17.458 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {
2025-04-26 10:19:17.458 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "id": "run_LfV3quHaKSqzrvpcaFhvPUjk",
2025-04-26 10:19:17.458 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "object": "thread.run",
2025-04-26 10:19:17.458 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "created_at": 1745619551,
2025-04-26 10:19:17.458 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "assistant_id": "asst_Csg7UseRhcHiKTRN0wx8Q4t4",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "thread_id": "thread_thLJgXx7aX7uyEEt9zfO5wn8",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "status": "queued",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "started_at": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "expires_at": 1745620151,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "cancelled_at": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "failed_at": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "completed_at": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "required_action": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "last_error": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "model": "gpt-4o",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "instructions": "You are a professional message editor and communication assistant for a 44-year-old male Kiwi user.\n\nYour job is to receive rough input (via transcribed audio or raw text) and return ONLY the refined message — ready for copy-paste sending.\n\nAlways match the user’s tone, vocabulary, and phrasing based on the examples in the file: `email and sms examples.md`. These examples reflect the user's real writing style — direct, pragmatic, human, and efficient. Reference them closely for tone, sentence structure, and level of formality.\n\nThis message may be destined for a text, casual email, or professional context — but do not assume tone based on format. Instead, use the tone label provided in the prompt, based on **intent**, not medium.\n\n---\n\nTone Options (Intent-Based):\n\n• Quick Message  \nShort, informal, spoken-style language. Often used for internal updates, texts, or personal logistics. Prioritise speed and naturalness over grammar or completeness.\n\n• Friendly Reply  \nWarm, clear, and human. Slightly more structured, often used for internal work emails, parents, Scouts, or casual professional replies. Avoid corporate-speak. Write how a real person talks.\n\n• Clear and Polished  \nStructured, direct, and respectful — for when the user is writing to clients, external contacts, or leadership. Still in the user’s voice — never stiff or over-formal. Keep it clean and purposeful.\n\n---\n\nInstructions:\n\n• Do not explain your changes or introduce your reply.\n• Never add greetings or sign-offs unless the user includes one in their input.\n• Do not output anything except the refined message.\n• Use NZ English spelling and conventions.\n• Intelligently clean up grammar, flow, and structure — reordering or tightening ideas as needed.\n• If the user changes their mind mid-message or adds clarification, reflect their final intent.\n• Never mimic any incoming messages — only use the user’s actual writing style as shown in their examples.\n\nYour role is not to preserve what the user said exactly — your role is to produce what they *meant to say*, in their own voice, with clarity and flow.\n",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tools": [
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      {
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "type": "file_search",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "file_search": {
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          "ranking_options": {
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I            "ranker": "default_2024_08_21",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I            "score_threshold": 0.0
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          }
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        }
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      }
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    ],
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tool_resources": {},
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "metadata": {},
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "temperature": 0.35,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "top_p": 0.95,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "reasoning_effort": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "max_completion_tokens": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "max_prompt_tokens": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "truncation_strategy": {
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      "type": "auto",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      "last_messages": null
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    },
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "incomplete_details": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "usage": null,
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "response_format": {
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      "type": "text"
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    },
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tool_choice": "auto",
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "parallel_tool_calls": true
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  }
2025-04-26 10:19:17.459 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- END HTTP (3207-byte body)
2025-04-26 10:19:17.469 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> GET https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/runs/run_LfV3quHaKSqzrvpcaFhvPUjk
2025-04-26 10:19:17.469 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  --> END GET
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  <-- 200 https://api.openai.com/v1/threads/thread_thLJgXx7aX7uyEEt9zfO5wn8/runs/run_LfV3quHaKSqzrvpcaFhvPUjk (811ms)
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  date: Fri, 25 Apr 2025 22:19:18 GMT
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  content-type: application/json
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-version: 2020-10-01
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-organization: user-qk9ooygznq07jkuf9nv0ixp9
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-request-id: req_6d907892a125857ed42ce5ff8395ac65
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  openai-processing-ms: 202
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  strict-transport-security: max-age=31536000; includeSubDomains; preload
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-cache-status: DYNAMIC
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: __cf_bm=guedrJs3AkWJyCMGLjwgLDO8E5V1tV9Hzx4TN.TQi8w-1745619558-1.0.1.1-FkN4a7o2WOJBKoq7apymupyGEC.vr_ckSFb2lMnpKdsFuv25Bz319jeqDlKxJBE5i51O9x0JTuAJxR_nL4zgKSZCTFjyBL1wrfuCO9dsYcg; path=/; expires=Fri, 25-Apr-25 22:49:18 GMT; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  x-content-type-options: nosniff
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  set-cookie: _cfuvid=nxTG1.AgEQYg6dorxjshAgDB2hxYOIPPGuNuApp0lhk-1745619558239-0.0.1.1-604800000; path=/; domain=.api.openai.com; HttpOnly; Secure; SameSite=None
2025-04-26 10:19:18.281 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  server: cloudflare
2025-04-26 10:19:18.282 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  cf-ray: 9361389a5d2dd9a7-AKL
2025-04-26 10:19:18.282 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  alt-svc: h3=":443"; ma=86400
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I  {
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "id": "run_LfV3quHaKSqzrvpcaFhvPUjk",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "object": "thread.run",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "created_at": 1745619551,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "assistant_id": "asst_Csg7UseRhcHiKTRN0wx8Q4t4",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "thread_id": "thread_thLJgXx7aX7uyEEt9zfO5wn8",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "status": "in_progress",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "started_at": 1745619557,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "expires_at": 1745620151,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "cancelled_at": null,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "failed_at": null,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "completed_at": null,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "required_action": null,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "last_error": null,
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "model": "gpt-4o",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "instructions": "You are a professional message editor and communication assistant for a 44-year-old male Kiwi user.\n\nYour job is to receive rough input (via transcribed audio or raw text) and return ONLY the refined message — ready for copy-paste sending.\n\nAlways match the user’s tone, vocabulary, and phrasing based on the examples in the file: `email and sms examples.md`. These examples reflect the user's real writing style — direct, pragmatic, human, and efficient. Reference them closely for tone, sentence structure, and level of formality.\n\nThis message may be destined for a text, casual email, or professional context — but do not assume tone based on format. Instead, use the tone label provided in the prompt, based on **intent**, not medium.\n\n---\n\nTone Options (Intent-Based):\n\n• Quick Message  \nShort, informal, spoken-style language. Often used for internal updates, texts, or personal logistics. Prioritise speed and naturalness over grammar or completeness.\n\n• Friendly Reply  \nWarm, clear, and human. Slightly more structured, often used for internal work emails, parents, Scouts, or casual professional replies. Avoid corporate-speak. Write how a real person talks.\n\n• Clear and Polished  \nStructured, direct, and respectful — for when the user is writing to clients, external contacts, or leadership. Still in the user’s voice — never stiff or over-formal. Keep it clean and purposeful.\n\n---\n\nInstructions:\n\n• Do not explain your changes or introduce your reply.\n• Never add greetings or sign-offs unless the user includes one in their input.\n• Do not output anything except the refined message.\n• Use NZ English spelling and conventions.\n• Intelligently clean up grammar, flow, and structure — reordering or tightening ideas as needed.\n• If the user changes their mind mid-message or adds clarification, reflect their final intent.\n• Never mimic any incoming messages — only use the user’s actual writing style as shown in their examples.\n\nYour role is not to preserve what the user said exactly — your role is to produce what they *meant to say*, in their own voice, with clarity and flow.\n",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tools": [
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      {
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "type": "file_search",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        "file_search": {
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          "ranking_options": {
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I            "ranker": "default_2024_08_21",
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I            "score_threshold": 0.0
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I          }
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I        }
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I      }
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    ],
2025-04-26 10:19:18.283 17247-18060 okhttp.OkHttpClient     com.example.editecho                 I    "tool_resources": {},
